Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
241,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,626,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423183563462,4572423183570846,4572423183572849,4572423183573326
242,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,627,32285,32285,256,256,0,0,40,0,32,64,0x0,0x7ecb74869840,4572423183572996,4572423183586309,4572423183588553,4572423183589851
243,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,628,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb74247fc0,4572423183587558,4572423183597045,4572423183599128,4572423183604863
244,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,629,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423183605414,4572423183618477,4572423183620800,4572423183621277
245,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,630,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb73e53a80,4572423183619795,4572423183634821,4572423183636984,4572423183637451
246,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,631,32285,32285,256,256,512,0,8,0,32,64,0x0,0x7ecb73a8eec0,4572423183637531,4572423183650604,4572423183652447,4572423183652724
247,__amd_rocclr_copyBuffer.kd,2,0,632,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183650851,4572423183665907,4572423183669552,4572423183669849
248,__amd_rocclr_fillBufferAligned.kd,2,0,634,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423183685813,4572423183703282,4572423183705365,4572423183706794
249,__amd_rocclr_fillBufferAligned.kd,2,0,635,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423183700194,4572423183709972,4572423183712135,4572423183713073
250,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,636,32285,32285,256,256,0,0,8,0,16,64,0x0,0x7ecba0321100,4572423183708907,4572423183725755,4572423183727598,4572423183728376
251,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,637,32285,32285,512,512,29184,0,52,4,48,64,0x0,0x7ecb73a8f040,4572423183724390,4572423183733407,4572423183736211,4572423183736588
252,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,638,32285,32285,256,256,0,0,8,0,32,64,0x0,0x7ecb73a8b900,4572423183732422,4572423183741098,4572423183742941,4572423183743338
253,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,639,32285,32285,128,128,0,0,20,4,64,64,0x0,0x7ecb73443780,4572423183749457,4572423183758804,4572423183760847,4572423183762286
254,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,640,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecbbe2957c0,4572423183760393,4572423183768018,4572423183769660,4572423183769867
255,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,641,32285,32285,512,512,0,0,12,4,32,64,0x0,0x7ecb9ba6eb00,4572423183770728,4572423183784362,4572423183786084,4572423183786502
256,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,642,32285,32285,1,1,512,80,36,4,80,64,0x0,0x7ecb72e182c0,4572423183786191,4572423183800185,4572423183803751,4572423183804268
257,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,643,32285,32285,1,1,512,80,36,4,80,64,0x0,0x7ecb7d8182c0,4572423183801874,4572423183809479,4572423183812323,4572423183812770
258,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,644,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecb72a4c340,4572423183816145,4572423183825182,4572423183826785,4572423183827913
259,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,645,32285,32285,256,256,0,0,40,0,32,64,0x0,0x7ecb74869840,4572423183825169,4572423183832593,4572423183834877,4572423183839460
260,__amd_rocclr_copyBuffer.kd,2,0,646,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183840041,4572423183849618,4572423183853424,4572423183853831
261,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,648,32285,32285,256,256,0,0,52,4,32,64,0x0,0x7ecbb0247380,4572423183878858,4572423183886793,4572423183888436,4572423183889544
262,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,649,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423183887791,4572423183895566,4572423183897970,4572423183900480
263,__amd_rocclr_copyBuffer.kd,2,0,650,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183897496,4572423183905541,4572423183908065,4572423183908201
264,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,652,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423183921952,4572423183929897,4572423183932381,4572423183932888
265,__amd_rocclr_copyBuffer.kd,2,0,653,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183928822,4572423183937348,4572423183939992,4572423183940479
266,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,655,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423183952247,4572423183960702,4572423183962986,4572423183963433
267,__amd_rocclr_copyBuffer.kd,2,0,656,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183959257,4572423183967072,4572423183968474,4572423183968521
268,__amd_rocclr_copyBuffer.kd,2,0,658,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423183985636,4572423183994993,4572423183998278,4572423183998705
269,__amd_rocclr_copyBuffer.kd,2,0,660,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423184013868,4572423184022354,4572423184025759,4572423184026166
