Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
244,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,629,28303,28303,256,256,0,0,24,0,32,64,0x0,0x787141669a40,4572254640588273,4572254640595660,4572254640598184,4572254640598629
245,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,630,28303,28303,256,256,0,0,36,4,80,64,0x0,0x787140c53a80,4572254640597917,4572254640613326,4572254640615609,4572254640615654
246,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,631,28303,28303,256,256,512,0,8,0,32,64,0x0,0x78714088eec0,4572254640616014,4572254640625103,4572254640627106,4572254640627371
247,__amd_rocclr_copyBuffer.kd,2,0,632,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640624677,4572254640632314,4572254640635278,4572254640642533
248,__amd_rocclr_fillBufferAligned.kd,2,0,634,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254640663474,4572254640674376,4572254640676219,4572254640676383
249,__amd_rocclr_fillBufferAligned.kd,2,0,635,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254640671426,4572254640680225,4572254640681707,4572254640681892
250,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,636,28303,28303,256,256,0,0,8,0,16,64,0x0,0x78716ab21100,4572254640677826,4572254640687035,4572254640688637,4572254640688802
251,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,637,28303,28303,512,512,29184,0,52,4,48,64,0x0,0x78714088f040,4572254640686088,4572254640697731,4572254640700735,4572254640700950
252,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,638,28303,28303,256,256,0,0,8,0,32,64,0x0,0x78714088b900,4572254640696653,4572254640704661,4572254640706343,4572254640706528
253,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,639,28303,28303,128,128,0,0,20,4,64,64,0x0,0x787140243780,4572254640709883,4572254640718762,4572254640721005,4572254640721931
254,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,640,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78717d5957c0,4572254640720098,4572254640727014,4572254640728897,4572254640729001
255,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,641,28303,28303,512,512,0,0,12,4,32,64,0x0,0x78716866eb00,4572254640730153,4572254640738030,4572254640739833,4572254640740248
256,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,642,28303,28303,1,1,512,80,36,4,80,64,0x0,0x78713fc182c0,4572254640740058,4572254640754214,4572254640758020,4572254640758795
257,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,643,28303,28303,1,1,512,80,36,4,80,64,0x0,0x78717c2182c0,4572254640756792,4572254640765190,4572254640768796,4572254640769080
258,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,644,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78713f84c340,4572254640770563,4572254640784018,4572254640785861,4572254640786907
259,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,645,28303,28303,256,256,0,0,40,0,32,64,0x0,0x787141669840,4572254640784203,4572254640791589,4572254640794033,4572254640794348
260,__amd_rocclr_copyBuffer.kd,2,0,646,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640800667,4572254640810337,4572254640814023,4572254640814087
261,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,648,28303,28303,256,256,0,0,52,4,32,64,0x0,0x78717c647380,4572254640829440,4572254640845830,4572254640847712,4572254640847897
262,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,649,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254640847687,4572254640862013,4572254640864497,4572254640864972
263,__amd_rocclr_copyBuffer.kd,2,0,650,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640861317,4572254640869384,4572254640873150,4572254640873224
264,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,652,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254640889779,4572254640898547,4572254640900991,4572254640901106
265,__amd_rocclr_copyBuffer.kd,2,0,653,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640896990,4572254640904957,4572254640907721,4572254640907755
266,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,655,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254640919643,4572254640927110,4572254640929433,4572254640929888
267,__amd_rocclr_copyBuffer.kd,2,0,656,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640925682,4572254640933439,4572254640934841,4572254640934645
268,__amd_rocclr_copyBuffer.kd,2,0,658,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640951049,4572254640959277,4572254640962161,4572254640962136
269,__amd_rocclr_copyBuffer.kd,2,0,660,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254640974744,4572254640982632,4572254640985917,4572254640986141
