Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,24845,24845,256,256,0,0,40,0,32,64,0x0,0x779c9fa69840,4,355,129,10048,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,249287,0,0,1214060,0,4,1239256,1239256,4572173458111774,4572254607178331,4572254607181055,4572173459864755
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,24845,24845,256,256,0,0,36,4,80,64,0x0,0x779c9f447fc0,4,252,120,9728,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,1,0,4,0,0,0,4,0,0,0,4,0,0,0,41282,957,0,67567,0,4,93019,93019,4572173463225172,4572254611422856,4572254611425781,4572173463744599
148,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,512,24845,24845,256,256,0,0,24,0,32,64,0x0,0x779c9fa69a40,4,341,136,11228,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,198781,696,0,938694,0,4,963483,963483,4572173463778690,4572254611472168,4572254611475173,4572173465571720
149,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,513,24845,24845,256,256,0,0,36,4,80,64,0x0,0x779c9f053a80,4,252,124,10048,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,4,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,41800,957,0,70270,0,4,95558,95558,4572173470103158,4572254616825620,4572254616828585,4572173470632410
150,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,514,24845,24845,256,256,512,0,8,0,32,64,0x0,0x779c9ec8eec0,4,82,47,3460,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41764,957,0,67193,0,4,92925,92925,4572173478196881,4572254624287588,4572254624290112,4572173478715958
151,__amd_rocclr_copyBuffer.kd,2,0,515,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,87,6348,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176967,7746,0,830040,0,8,855004,855004,4572173478714235,4572254624308139,4572254624311664,4572173480522188
152,__amd_rocclr_fillBufferAligned.kd,2,0,517,24845,24845,256,256,0,0,12,4,48,64,0x0,0x77dcf0c0ba00,4,42,72,5740,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,5,0,1,0,5,0,0,0,40828,9473,0,76662,0,4,101416,101416,4572173481346436,4572254624352524,4572254624354527,4572173482418120
153,__amd_rocclr_fillBufferAligned.kd,2,0,518,24845,24845,256,256,0,0,12,4,48,64,0x0,0x77dcf0c0ba00,4,42,73,5748,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,110104,0,0,456044,0,4,480678,480678,4572173482397159,4572254624358493,4572254624360015,4572173484238450
154,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,519,24845,24845,256,256,0,0,8,0,16,64,0x0,0x779cd8121100,4,18,71,5776,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,5,0,1,0,4,0,0,0,42442,8912,0,74913,0,4,100685,100685,4572173485036570,4572254626102270,4572254626104594,4572173486055657
155,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,520,24845,24845,512,512,29184,0,52,4,48,64,0x0,0x779c9ec8f040,8,493,369,28948,0,0,0,0,0.0,0.0,0.0,3.0,208.0,208.0,16.0,192.0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,2,0,10,0,0,0,129831,7240,0,563670,0,8,588747,588747,4572173486040714,4572254626108319,4572254626111644,4572173487915906
156,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,521,24845,24845,256,256,0,0,8,0,32,64,0x0,0x779c9ec8b900,4,31,81,6468,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,0,0,0,0,4,0,0,0,5,0,1,0,4,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,342033,7245,0,1732134,0,4,1757078,1757078,4572173486528395,4572254626119696,4572254626121539,4572173489298400
157,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,522,24845,24845,128,128,0,0,20,4,64,64,0x0,0x779c9e643780,2,32,28,2072,0,0,0,0,0.0,0.0,0.0,1.0,96.0,96.0,80.0,16.0,7,0,0,0,8,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,41111,957,0,66975,0,2,92182,92182,4572173492341918,4572254631124002,4572254631127166,4572173492895025
158,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,523,24845,24845,256,256,0,0,12,4,32,64,0x0,0x779cdb9957c0,4,59,81,6076,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,183092,7167,0,835614,0,4,880726,880726,4572173492948494,4572254631184491,4572254631186334,4572173494757528
159,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,524,24845,24845,512,512,0,0,12,4,32,64,0x0,0x779cd826eb00,8,38,184,14620,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,16.0,64.0,4,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,8,0,0,0,10,0,0,0,7,0,0,0,232942,4329,0,1127999,0,8,1153015,1153015,4572173493500801,4572254631249707,4572254631252552,4572173496550438
160,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,525,24845,24845,1,1,512,80,36,4,80,64,0x0,0x779c9e0182c0,1,44,51,4164,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,15,0,0,0,12,0,0,0,12,0,0,0,9,0,0,0,9,0,1,0,6,0,0,0,11,0,1,0,13,0,1,0,10,0,1,0,8,0,1,0,6,0,1,0,8,0,1,0,10,0,1,0,11,0,1,0,10,0,1,0,14,0,1,0,147080,9422,0,89693,0,1,211078,211078,4572173496374208,4572254633379094,4572254633384623,4572173497401716
161,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,526,24845,24845,1,1,512,80,36,4,80,64,0x0,0x779ca8a182c0,1,44,65,5072,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,6,0,0,0,8,0,0,0,13,0,1,0,10,0,1,0,13,0,0,0,11,0,0,0,14,0,0,0,14,0,0,0,10,0,1,0,9,0,1,0,11,0,1,0,9,0,1,0,7,0,2,0,4,0,1,0,12,0,1,0,5,0,1,0,206019,7404,0,983745,0,1,1008486,1008486,4572173497171186,4572254633407697,4572254633412304,4572173498765252
162,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,527,24845,24845,256,256,0,0,12,4,32,64,0x0,0x779c9dc4c340,4,51,52,3920,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,40627,957,0,65855,0,4,90890,90890,4572173503350739,4572254638650625,4572254638652828,4572173503889255
163,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,528,24845,24845,256,256,0,0,40,0,32,64,0x0,0x779c9fa69840,4,355,129,10148,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,195481,4267,0,855882,0,4,949435,949435,4572173503907983,4572254638679949,4572254638682713,4572173505696136
164,__amd_rocclr_copyBuffer.kd,2,0,529,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,86,6452,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,216245,10236,0,1047352,0,8,1072444,1072444,4572173504525346,4572254638786506,4572254638791914,4572173507124828
165,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,531,24845,24845,256,256,0,0,52,4,32,64,0x0,0x779cd8847380,4,78,140,11216,0,0,0,0,0.0,0.0,0.0,1.0,192.0,192.0,128.0,64.0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,41921,9292,0,75761,0,4,100606,100606,4572173508009546,4572254638838182,4572254638840306,4572173509082822
166,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,532,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,251,19376,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,3,0,0,0,4,0,0,0,12,0,0,0,9,0,0,0,8,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,154636,7408,0,702418,0,4,727052,727052,4572173509105215,4572254638873234,4572254638876399,4572173510889282
167,__amd_rocclr_copyBuffer.kd,2,0,533,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,74,5784,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,10,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,194149,10238,0,924250,0,8,949710,949710,4572173509606105,4572254638881567,4572254638884411,4572173512345705
168,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,535,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,240,19316,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,3,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,8,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,10,0,0,0,5,0,0,0,9,0,1,0,4,0,0,0,42178,9133,0,78394,0,4,103258,103258,4572173513193417,4572254638910529,4572254638913093,4572173514243930
169,__amd_rocclr_copyBuffer.kd,2,0,536,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,87,6056,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141849,7742,0,631977,0,8,657648,657648,4572173514226755,4572254638916939,4572254638919783,4572173516073815
170,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,538,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,248,19016,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,3,0,0,0,4,0,0,0,12,0,0,0,8,0,0,0,9,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0,9,0,1,0,4,0,0,0,43606,9129,0,77241,0,4,103448,103448,4572173516910081,4572254638950629,4572254638953152,4572173517975195
171,__amd_rocclr_copyBuffer.kd,2,0,539,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,78,6452,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207275,7742,0,990599,0,8,1016469,1016469,4572173517957799,4572254638956958,4572254638959762,4572173519794675
172,__amd_rocclr_copyBuffer.kd,2,0,541,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,70,6168,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43413,9469,0,80557,0,8,107073,107073,4572173520657871,4572254639006992,4572254639010798,4572173521716846
173,__amd_rocclr_copyBuffer.kd,2,0,543,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,82,6180,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42380,9464,0,81798,0,8,106886,106886,4572173522900215,4572254639046410,4572254639050056,4572173523978669
